13.910912 1.523513 0.000000
8.466878 0.927287 0.000000
5.527770 0.605398 0.000000
3.804761 0.416695 0.000000
2.729043 0.298883 0.000000
2.023244 0.221584 0.000000
1.541166 0.168787 0.000000
1.200783 0.131509 0.000000
0.953655 0.104444 0.000000
0.769922 0.084321 0.000000
0.630499 0.069052 0.000000
0.522798 0.057256 0.000000
0.438288 0.048001 0.000000
0.371051 0.040637 0.000000
0.316890 0.034706 0.000000
0.272775 0.029874 0.000000
0.236482 0.025899 0.000000
0.206351 0.022599 0.000000
0.181128 0.019837 0.000000
0.159854 0.017507 0.000000
0.146121 0.016003 0.000000
0.137775 0.015089 0.000000
0.130052 0.014243 0.000000
0.122895 0.013459 0.000000
0.116255 0.012732 0.000000
0.110084 0.012056 0.000000
0.104342 0.011427 0.000000
0.098993 0.010842 0.000000
0.094003 0.010295 0.000000
0.089343 0.009785 0.000000
13.635591 2.053564 0.000000
8.299304 1.249902 0.000000
5.418366 0.816023 0.000000
3.729458 0.561668 0.000000
2.675030 0.402868 0.000000
1.983200 0.298676 0.000000
1.510663 0.227511 0.000000
1.177017 0.177263 0.000000
0.934780 0.140781 0.000000
0.754684 0.113658 0.000000
0.618020 0.093076 0.000000
0.512451 0.077177 0.000000
0.429614 0.064701 0.000000
0.363707 0.054775 0.000000
0.310618 0.046780 0.000000
0.267376 0.040268 0.000000
0.231801 0.034910 0.000000
0.202267 0.030462 0.000000
0.177543 0.026739 0.000000
0.156690 0.023598 0.000000
0.143229 0.021571 0.000000
0.135048 0.020339 0.000000
0.127478 0.019199 0.000000
0.120463 0.018142 0.000000
0.113954 0.017162 0.000000
0.107905 0.016251 0.000000
0.102277 0.015403 0.000000
0.097034 0.014614 0.000000
0.092143 0.013877 0.000000
0.087575 0.013189 0.000000
13.278253 2.573219 0.000000
8.081811 1.566190 0.000000
5.276371 1.022518 0.000000
3.631723 0.703799 0.000000
2.604928 0.504814 0.000000
1.931228 0.374257 0.000000
1.471075 0.285082 0.000000
1.146172 0.222119 0.000000
0.910283 0.176406 0.000000
0.734907 0.142419 0.000000
0.601824 0.116629 0.000000
0.499021 0.096706 0.000000
0.418355 0.081074 0.000000
0.354176 0.068636 0.000000
0.302478 0.058618 0.000000
0.260369 0.050458 0.000000
0.225727 0.043744 0.000000
0.196966 0.038170 0.000000
0.172891 0.033505 0.000000
0.152584 0.029569 0.000000
0.139476 0.027029 0.000000
0.131509 0.025485 0.000000
0.124137 0.024057 0.000000
0.117306 0.022733 0.000000
0.110967 0.021505 0.000000
0.105077 0.020363 0.000000
0.099597 0.019301 0.000000
0.094491 0.018312 0.000000
0.089728 0.017389 0.000000
0.085280 0.016527 0.000000
12.841055 3.078357 0.000000
7.815710 1.873643 0.000000
5.102642 1.223245 0.000000
3.512146 0.841959 0.000000
2.519158 0.603912 0.000000
1.867641 0.447725 0.000000
1.422638 0.341046 0.000000
1.108433 0.265722 0.000000
0.880311 0.211035 0.000000
0.710709 0.170377 0.000000
0.582009 0.139524 0.000000
0.482591 0.115690 0.000000
0.404581 0.096989 0.000000
0.342514 0.082110 0.000000
0.292518 0.070125 0.000000
0.251797 0.060363 0.000000
0.218295 0.052331 0.000000
0.190481 0.045664 0.000000
0.167198 0.040082 0.000000
0.147560 0.035374 0.000000
0.134883 0.032335 0.000000
0.127179 0.030488 0.000000
0.120050 0.028779 0.000000
0.113444 0.027196 0.000000
0.107314 0.025726 0.000000
0.101617 0.024361 0.000000
0.096317 0.023090 0.000000
0.091379 0.021906 0.000000
0.086773 0.020802 0.000000
0.082472 0.019771 0.000000
12.326628 3.565532 0.000000
7.502603 2.170162 0.000000
4.898224 1.416833 0.000000
3.371445 0.975206 0.000000
2.418238 0.699486 0.000000
1.792821 0.518582 0.000000
1.365646 0.395019 0.000000
1.064028 0.307775 0.000000
0.845045 0.244433 0.000000
0.682237 0.197340 0.000000
0.558693 0.161604 0.000000
0.463258 0.133999 0.000000
0.388373 0.112339 0.000000
0.328793 0.095105 0.000000
0.280800 0.081223 0.000000
0.241709 0.069915 0.000000
0.209549 0.060613 0.000000
0.182850 0.052890 0.000000
0.160500 0.046425 0.000000
0.141648 0.040972 0.000000
0.129480 0.037453 0.000000
0.122084 0.035313 0.000000
0.115240 0.033334 0.000000
0.108899 0.031500 0.000000
0.103015 0.029797 0.000000
0.097547 0.028216 0.000000
0.092459 0.026744 0.000000
0.087719 0.025373 0.000000
0.083297 0.024094 0.000000
0.079168 0.022900 0.000000
11.738066 4.031614 0.000000
7.144375 2.453842 0.000000
4.664348 1.602040 0.000000
3.210468 1.102683 0.000000
2.302774 0.790922 0.000000
1.707219 0.586370 0.000000
1.300440 0.446656 0.000000
1.013224 0.348007 0.000000
0.804696 0.276385 0.000000
0.649662 0.223136 0.000000
0.532017 0.182729 0.000000
0.441138 0.151516 0.000000
0.369829 0.127023 0.000000
0.313094 0.107537 0.000000
0.267392 0.091840 0.000000
0.230168 0.079055 0.000000
0.199544 0.068536 0.000000
0.174119 0.059804 0.000000
0.152836 0.052494 0.000000
0.134885 0.046328 0.000000
0.123298 0.042348 0.000000
0.116255 0.039929 0.000000
0.109738 0.037691 0.000000
0.103699 0.035617 0.000000
0.098096 0.033693 0.000000
0.092889 0.031904 0.000000
0.088044 0.030240 0.000000
0.083530 0.028690 0.000000
0.079320 0.027244 0.000000
0.075388 0.025893 0.000000
11.078909 4.473690 0.000000
6.743179 2.722912 0.000000
4.402419 1.777708 0.000000
3.030183 1.223595 0.000000
2.173460 0.877649 0.000000
1.611349 0.650667 0.000000
1.227413 0.495632 0.000000
0.956326 0.386167 0.000000
0.759508 0.306691 0.000000
0.613180 0.247604 0.000000
0.502141 0.202766 0.000000
0.416366 0.168130 0.000000
0.349061 0.140952 0.000000
0.295512 0.119328 0.000000
0.252377 0.101910 0.000000
0.217243 0.087723 0.000000
